Nikkei_price,Nikkei_volume,Nikkei_volume_c,Nikkei_volume_f,NikkeiNAV,NikkeiETF_discrep,Nikkeibeta,NikkeiBullbeta,NikkeiBearbeta,CSI_price,CSI_volume,CSI_volume_c,CSI_volume_f,CSINAV,CSIETF_discrep,CSIbeta,CSIBullbeta,CSIBearbeta
14645,594,0,0,-0.26,0.23,0.787536,0.547472,1.054226,7145,274036,26,0,-0.48,0.57,0.551729,0.265695,0.693255
14805,1216,0,0,0.97,0.22,0.788828,0.531993,1.05285,7160,498742,123,0,0.78,0,0.550472,0.263665,0.703161
14825,4729,5,0,1.23,0.08,0.791384,0.545098,1.05285,7205,583021,35,0,-0.32,0.95,0.547654,0.266984,0.703161
15040,1316,0,1.78,0.05,0.17,0.78902,0.544188,1.05234,7115,1223299,462,0,-0.47,0.17,0.551193,0.266996,0.703937
15230,9388,9,0,1.37,0.25,0.800746,0.559291,1.05234,7255,157284,31,0,1.74,0.39,0.56018,0.253166,0.703937
15200,17690,14,0,1.02,0.49,0.801731,0.559291,1.043276,7350,595407,145,0,1.3,0.4,0.55997,0.253166,0.727022
15320,6835,5,0,-0.07,0.36,0.797855,0.555092,1.04629,7370,181730,58,0,-0.06,0.74,0.56009,0.253215,0.725057
15330,5185,4,0,0.9,0.25,0.799227,0.55673,1.044067,7560,249837,53,0,2.8,0.52,0.57114,0.269437,0.724451
15590,10508,9,0,0.23,0.09,0.798964,0.552729,1.050592,7525,415627,35,0,-0.95,1.01,0.566023,0.263411,0.719016
15655,8636,4,0,1.25,0.53,0.791346,0.579513,1.055818,7505,374355,74,26.92,0.51,0.23,0.565644,0.268355,0.719192
15680,3704,1,0,0.59,0.35,0.796106,0.593233,1.059109,7530,453258,82,5.27,0.43,0.14,0.567925,0.274908,0.723758
15450,10055,3,0,0.09,0.42,0.786909,0.593233,1.041546,7445,547847,221,0,0.59,-1.58,0.57107,0.274908,0.727858
15355,1800,1,0,-1.27,0.22,0.790694,0.593233,1.045597,7330,136465,74,0,0.88,-3.94,0.577472,0.274908,0.738081
15245,3412,2,0,-0.67,0.27,0.791613,0.593233,1.040826,7290,234353,26,0,0.03,-4.5,0.578085,0.274908,0.735128
15130,5284,4,2.39,0.01,-0.46,0.792932,0.593233,1.040496,7350,492110,95,0,-4.35,0.67,0.573196,0.274908,0.736153
14600,1532,1,0,-1.17,-0.03,0.782747,0.521411,1.039257,7260,187096,48,0,-0.47,-0.09,0.575567,0.244405,0.741319
14530,2970,2,0,-4,0.48,0.790288,0.535631,0.985478,7015,398730,263,10.19,-4.21,0.78,0.59069,0.217029,0.750864
14255,2000,2,0,0.4,-0.41,0.774487,0.456871,0.985478,7015,385477,80,0,0.71,0.08,0.583076,0.192672,0.750864
14500,691,0,0,-2,-0.29,0.780422,0.456871,0.97969,6955,236281,25,0,-1.37,0.6,0.584534,0.192672,0.749895
14725,227,0,0,1.23,0.19,0.780582,0.459294,0.97969,6850,188042,48,0,-1.21,0.3,0.584525,0.187161,0.749895
14635,1004,0,0,1.57,0.16,0.784641,0.485423,0.97969,6875,370461,89,349.33,0.47,0.19,0.584259,0.171738,0.749895
14545,434,0,0,-0.91,0.47,0.784635,0.485423,0.982214,6750,383112,81,288.64,-1.79,0.17,0.590373,0.171738,0.74997
14600,1519,1,0,-0.52,0.37,0.78253,0.495385,0.981685,6920,430613,97,180.47,2.55,0.14,0.595877,0.148733,0.751584
14105,505,0,0,0.42,0.33,0.784029,0.495856,0.981685,7170,512805,125,45.51,4.1,-0.33,0.60235,0.093162,0.751584
14190,992,0,0,-2.89,-0.19,0.804466,0.529486,1.016678,7005,305707,65,28.12,-2.13,-0.51,0.612443,0.087655,0.764735
13595,4901,4,0,0.41,0,0.802569,0.540943,1.02044,7020,228149,51,0,-0.24,-0.06,0.611362,0.083567,0.76708
13515,7251,6,0,-3.67,-0.55,0.829364,0.521378,1.063179,7025,255701,93,0,0.54,-0.52,0.600994,0.088905,0.747817
13550,1172,0,0,-0.33,-0.81,0.823079,0.521378,1.04478,6980,235530,51,0,-0.56,-0.61,0.599995,0.088905,0.731739
13840,1710,0,0,-0.31,-0.25,0.81113,0.520639,1.024186,6805,394327,23,0,-2.98,-0.12,0.613659,0.09042,0.750219
14115,2647,2,0,1.54,0.35,0.817976,0.558505,1.024186,6910,515327,97,0,0.83,0.59,0.621463,0.087693,0.750219
13990,1134,1,0,2.06,0.28,0.828404,0.585703,1.024186,6960,256110,35,2.07,1.31,0.01,0.624553,0.094865,0.750219
14335,641,0,0,-1.18,0.58,0.824186,0.546435,1.017486,6990,149582,49,1.59,0.89,-0.45,0.627842,0.100056,0.754583
14000,1889,1,0,2.64,0.4,0.815614,0.58811,1.013893,7230,451781,112,0,3.04,-0.06,0.650952,0.426962,0.756504
14225,28258,28,0,-1.56,-0.38,0.819037,0.594901,1.018733,7170,237354,36,0,-1.23,0.34,0.653505,0.423849,0.757074
14205,2200,2,0,1.24,-0.02,0.819937,0.596165,1.033124,7085,93453,14,0,-0.53,-0.32,0.648724,0.422074,0.75365
14445,3296,3,0,-0.29,0.13,0.820446,0.596165,1.011399,7060,160023,27,0,-0.9,0.23,0.649161,0.422074,0.742542
14330,2430,2,0,1.73,0.09,0.826136,0.589359,1.011399,7020,213211,117,0,-0.71,0.37,0.645897,0.414972,0.742542
14230,1048,1,0,-1.04,0.33,0.826867,0.589359,1.005596,6930,119372,49,0,-0.68,-0.23,0.647148,0.414972,0.736017
14060,1259,1,0,0.05,-0.41,0.826704,0.589359,1.005794,7050,596498,64,0,1.39,0.1,0.64736,0.414972,0.737307
14020,2153,2,0,-2.14,0.55,0.826123,0.589359,1.00553,7070,646472,105,0,1.14,-0.75,0.647811,0.414972,0.737288
14020,840,1,0,0.24,0.03,0.826192,0.589359,1.003927,7050,400817,64,0,-0.97,-0.05,0.64778,0.414972,0.738267
13985,290,0,0,-0.13,0.16,0.819929,0.578368,1.012607,7105,415850,84,0,0.99,-0.26,0.64743,0.419222,0.745759
14035,187,0,0,-0.63,0.54,0.81677,0.58433,1.012607,7130,424309,111,0,0.37,-0.27,0.649658,0.418026,0.745759
13820,59,0,0,0.73,0.17,0.816619,0.584524,1.009658,7170,467725,149,0,1.02,-0.72,0.650459,0.415767,0.744577
13830,349,0,0,-1.17,-0.2,0.819708,0.584524,1.016932,7055,352543,62,0,-2.51,0.19,0.654771,0.415767,0.744108
13930,456,0,0,-0.28,0.15,0.818879,0.593449,1.017881,7060,334612,32,0,0.69,-0.42,0.653243,0.435157,0.746111
13940,370,0,0,0.7,0.17,0.8173,0.594945,1.023492,7070,317978,44,0,-0.34,0.06,0.652846,0.434455,0.748588
13990,225,0,0,0.01,0.24,0.816054,0.594945,1.022529,6945,179298,47,0,-2.29,0.6,0.655584,0.434455,0.777572
14030,212,0,0,0.71,-0.12,0.812027,0.576314,1.022529,6875,387948,34,0,-0.31,-0.1,0.642242,0.401975,0.777572
14200,352,0,0,0.69,-0.52,0.814008,0.573954,1.030044,6860,321022,10,0,-0.26,-0.06,0.641476,0.397437,0.782011
14235,571,1,0,1.02,-0.33,0.81624,0.566066,1.030044,6930,363746,85,0,1.09,-0.13,0.645144,0.377519,0.782011
14275,318,0,0,0.27,-0.35,0.816129,0.567016,1.027066,6885,403084,47,0,-1.63,0.86,0.643785,0.388186,0.786244
14445,1238,0,0,0.44,-0.51,0.825774,0.567016,1.049314,6890,451974,63,0,1.17,-0.24,0.643491,0.388186,0.790176
14095,540,0,0,1.11,-0.43,0.823567,0.570121,1.046898,7090,492803,96,10.91,2.64,0.02,0.659921,0.473751,0.785233
14015,1408,1,0,-2.41,-0.44,0.839216,0.593421,1.049228,7075,445753,85,7.1,0.41,-0.6,0.663193,0.486348,0.784762
13800,1535,1,0,-0.59,-0.42,0.841285,0.584584,1.048867,7085,561477,111,0,0,-0.46,0.661696,0.485247,0.785998
13980,786,1,0,-1.9,-0.05,0.837074,0.584584,1.041563,6935,313998,25,0,-1.99,-0.59,0.673638,0.485247,0.806661
13695,987,1,0,0.83,0.42,0.843958,0.57549,1.032462,6935,406155,75,0,0.14,-0.73,0.672833,0.487457,0.807701
13645,1230,1,0,-2.14,0.52,0.849156,0.593852,1.038456,6915,490016,35,0,-0.96,-0.05,0.669542,0.510502,0.805201
13860,474,0,0,-0.25,0.4,0.848157,0.59907,1.032112,6930,295188,31,0,0.79,-0.62,0.667632,0.522054,0.807158
14000,30,0,0,2.28,-0.29,0.850446,0.615945,1.032697,7010,348238,23,0.01,0.37,0.16,0.669647,0.533763,0.806984
13825,849,0,0,0.94,-0.22,0.856833,0.623156,1.032697,7080,417783,19,0,1.49,-0.33,0.6739,0.536903,0.806984
13825,930,1,0,-2.04,0.59,0.858162,0.623156,1.034494,7005,510560,52,0,-1.39,0.01,0.673886,0.536903,0.811376
13550,55,0,0,0.64,-0.05,0.861291,0.623194,1.034494,7015,716674,242,1.73,-0.23,0.39,0.677958,0.530342,0.811376
13565,92,0,0,-1.8,-0.24,0.863793,0.623194,1.006354,6920,412373,105,0,-1.19,0.22,0.679829,0.530342,0.807883
13060,413,0,0,-0.64,0.51,0.860993,0.619084,1.008779,6835,323669,80,0,-1.62,0.62,0.672599,0.51799,0.797175
13000,572,0,0,-3.09,-0.15,0.873505,0.619084,1.013598,6725,437298,16,0,-0.56,-0.44,0.676802,0.51799,0.797117
12880,270,0,0,-1.01,0.41,0.884565,0.632198,1.038634,6595,773244,300,0,-1.76,-0.62,0.698863,0.557229,0.845311
12395,310,0,0.04,-0.02,-0.5,0.886259,0.629972,1.032935,6635,334300,99,1.99,0.59,-0.6,0.699753,0.552372,0.851497
12930,6388,3,0,-3.87,-0.39,0.9036,0.629972,1.055274,6570,493495,115,12.52,-2.37,0.82,0.699572,0.552372,0.851438
12935,2591,3,0,3.74,0.16,0.9074,0.536114,1.055274,6490,466860,49,4.92,-0.96,0.56,0.703265,0.533674,0.851438
12810,138,0,0,-0.24,0.44,0.913377,0.558316,1.055274,6535,386487,95,3.89,0.64,0.62,0.705351,0.534354,0.851438
12945,279,0,0,-0.01,-0.52,0.907481,0.56246,1.0487,6465,531411,43,0.06,-1.12,0.67,0.702356,0.537931,0.84964
12545,659,0,2.58,-0.01,0.54,0.902161,0.553954,1.047534,6405,510500,86,0,0.38,-0.65,0.702069,0.54688,0.849851
12800,5357,4,0,-2.43,-0.14,0.893839,0.522959,1.048751,6535,1031860,525,13.48,2.22,-0.83,0.71114,0.559676,0.850133
12965,8744,8,0,2.66,-0.75,0.901171,0.551804,1.048751,6625,523193,182,0,0.38,0.16,0.714952,0.574639,0.850133
13200,556,0,0,0.82,-0.28,0.895738,0.55155,1.05453,6615,293168,50,0,0.21,-0.2,0.715356,0.574913,0.851
13015,2176,2,0,1.08,0.44,0.896163,0.575018,1.057962,6760,233088,68,0,1.21,0.77,0.723836,0.623137,0.848862
13100,416,0,0,-1.36,0.39,0.896497,0.575018,1.039268,6770,658894,142,0,0.1,0.81,0.725536,0.623137,0.844742
13160,172,0,0,1,0.05,0.897052,0.574942,1.038849,6830,250082,153,0,1.03,0.66,0.728292,0.622736,0.842165
13265,582,0,1.31,0.02,0.48,0.896656,0.566276,1.042559,6750,184013,30,0,-0.5,-0.01,0.729645,0.623867,0.838937
13200,4404,4,0,0.94,0.34,0.891248,0.55686,1.042559,6855,214241,26,0,1.92,-0.37,0.731867,0.651162,0.838937
13155,798,1,0,-0.5,0.35,0.887601,0.562009,1.042559,6875,144660,19,0,-0.13,0.05,0.731489,0.650438,0.838937
13225,87,0,0,-0.25,0.26,0.887251,0.57307,1.044584,6875,162967,8,0,-0.36,0.42,0.731858,0.650506,0.836036
13395,457,0,0,1.3,-0.5,0.886586,0.557726,1.044584,6940,157659,13,0,1.62,-0.25,0.733345,0.66562,0.836036
13255,946,1,0,0.34,0.44,0.887119,0.533433,1.044584,7045,329733,117,0,0.84,0.42,0.733599,0.63867,0.836036
13255,319,0,0,-0.54,-0.07,0.89035,0.533433,1.037436,6960,269040,33,0,-1.33,0.55,0.740572,0.63867,0.826711
13280,87,0,0,-0.12,0.05,0.888622,0.527037,1.037436,6910,277002,100,0,-0.09,-0.08,0.731829,0.619315,0.826711
13350,23,0,0,-0.06,0.3,0.886802,0.504156,1.037436,6990,174178,17,4.41,0.72,0.36,0.734548,0.622094,0.826711
13345,225,0,0,0.97,-0.14,0.889921,0.508926,1.037436,7030,223313,67,9.84,0.6,0.32,0.732756,0.614722,0.826711
13355,177,0,0,-0.61,0.43,0.891641,0.505488,1.035861,7020,248818,71,0,-0.1,0.29,0.73241,0.61527,0.824926
13280,6294,6,0,0.04,0.47,0.895856,0.517565,1.035861,7025,204403,67,0,0.23,0.13,0.743487,0.638258,0.824926
13435,98,0,0,-0.4,0.3,0.886474,0.498738,1.034754,7050,1093549,858,0,-0.41,0.89,0.743001,0.634018,0.826864
13375,480,0,0,0.96,0.51,0.886492,0.498738,1.060812,7050,561231,255,0,0.71,0.18,0.743005,0.634018,0.830147
13290,11788,11,0,0.04,0.02,0.885372,0.525925,1.05467,7110,207205,53,0,1.51,-0.47,0.743191,0.627278,0.840567
13020,961,1,0,-0.13,-0.48,0.8694,0.525925,1.039046,7195,155003,32,0,0.36,0.36,0.769715,0.627278,0.920609
13175,1973,1,0,-2.02,-0.5,0.872084,0.533255,1.046871,7130,329887,43,0.41,-0.04,-0.51,0.774456,0.615052,0.919547
13430,898,0,0,-0.01,0.69,0.869297,0.519768,1.04252,7245,261449,94,0,1.44,-0.34,0.741376,0.592217,0.846194
13680,619,0,0,2.67,-0.03,0.873639,0.511019,1.04252,7325,381107,34,0.73,0.56,0.2,0.739427,0.579398,0.846194
13680,5392,4,0,1.32,0.5,0.881728,0.491141,1.04252,7455,436624,151,0,2.21,-0.22,0.741793,0.578228,0.846194
13530,1247,0,0,0.03,0.47,0.885301,0.500866,1.04252,7465,1136379,876,0,0.36,-0.44,0.745304,0.587786,0.846194
13650,2138,2,0,-1.15,0.53,0.885019,0.500866,1.040663,7390,553164,369,7.4,-1.71,0.27,0.745149,0.587786,0.845349
13765,522,0,0,1.83,-0.41,0.885907,0.501224,1.040663,7560,744417,117,0,3.02,-0.43,0.751772,0.590405,0.845349
13750,306,0,0,0.08,0.35,0.867806,0.471486,1.048981,7570,768311,159,0,-0.21,-0.09,0.741935,0.57395,0.847797
13875,5449,5,0,0.56,-0.31,0.862628,0.457542,1.051218,7640,707663,30,0,0.7,0.13,0.748659,0.57732,0.856006
13835,934,1,0,0.16,0.43,0.863037,0.457366,1.060911,7720,663875,85,0,0.18,0.99,0.747752,0.57757,0.868329
13925,963,1,0,-0.18,0.32,0.860941,0.468418,1.061731,7745,596275,35,0,1.88,-0.55,0.752053,0.573945,0.866551
13860,1074,1,0,0.53,0.44,0.870722,0.486903,1.061731,8255,2066128,1408,0,6.28,-0.26,0.761623,0.475434,0.866551
13825,232,0,0,-0.32,0.29,0.868783,0.504002,1.058993,8255,1285701,396,0,-1.38,1.13,0.760514,0.480955,0.86792
13785,441,0,0,0.47,-0.43,0.867675,0.509804,1.046294,8160,1145870,381,0,-0.3,0.27,0.757373,0.49365,0.881272
14110,2698,3,0,-0.76,0.05,0.853389,0.509804,1.015886,8100,1102535,639,0,0.39,-0.85,0.756583,0.49365,0.874397
13925,1971,2,0,1.98,0.42,0.835468,0.509804,1.020116,8350,3698391,2446,0,3.22,-0.98,0.753353,0.49365,0.902455
13865,997,0,0,-0.39,-0.5,0.835054,0.509804,1.013905,8350,1021668,513,0,0.48,-1.45,0.758145,0.49365,0.911657
13885,561,0,0,-0.6,-0.33,0.826941,0.468212,1.009781,8460,1126791,513,0,0.79,-0.94,0.762724,0.507289,0.924393
13545,636,0,0,-0.68,0.5,0.825332,0.468212,1.013585,8450,848734,386,0,-0.7,-0.36,0.761983,0.507289,0.926208
13600,1937,1,0,-2,0.04,0.839936,0.479497,1.027462,8190,927475,368,0.02,-3.46,0.04,0.779598,0.515355,0.947667
13885,697,0,0,0.55,-0.11,0.845904,0.49009,1.027462,8240,526047,144,0,1.46,-0.8,0.784366,0.517189,0.947667
13745,2849,0,0,1.8,0.18,0.84417,0.481631,1.027462,8340,554041,77,0,0.45,-0.04,0.78803,0.524532,0.947667
13775,176,0,0,-1.08,0.25,0.844711,0.483254,1.023476,8350,337108,48,0,-0.38,0.46,0.788249,0.521752,0.949548
13895,135,0,0,0.1,0.37,0.843363,0.485079,1.028593,8240,446239,93,0,-0.57,-0.3,0.784031,0.536702,0.953697
13960,491,0,0,0.72,0.52,0.843666,0.484133,1.028593,8385,397796,46,0,1.36,0.1,0.788993,0.551873,0.953697
13965,1511,1,0,0.67,0.32,0.844375,0.466372,1.028593,8550,462729,81,0,2.55,-0.46,0.791211,0.516166,0.953697
13865,79,0,0,-0.12,0.48,0.842871,0.466372,1.027618,8480,471855,69,0,-0.71,-0.57,0.794775,0.516166,0.945046
13965,162,0,0,0.24,-0.48,0.844927,0.460628,1.017467,8510,522458,150,16.12,0.09,-0.31,0.796279,0.512237,0.947858
13930,211,0,1.15,0.02,0.21,0.845714,0.458349,1.019163,8525,1557720,1083,0,0.34,-0.47,0.795946,0.513981,0.94538
13575,3983,4,0,-0.07,0.03,0.843938,0.471254,1.019163,8535,469667,78,33.13,-0.26,-0.1,0.800253,0.50731,0.94538
13855,3373,2,0,-2.95,0.44,0.822619,0.471254,0.97154,8390,516226,95,0,-2.11,0.32,0.769654,0.50731,0.873083
13700,607,1,0,2.1,0.41,0.829448,0.454312,0.97154,8280,447391,92,0,-1.3,0.3,0.766289,0.527261,0.873083
13690,171,0,0,0.58,-1.28,0.820015,0.452174,0.960182,8385,425789,29,0,1.09,0.48,0.762981,0.526717,0.886316
13810,85,0,0,-1.53,0.17,0.811612,0.452174,0.949515,8335,379150,71,0,-0.31,0.19,0.758381,0.526717,0.879195
13910,411,0,0,0.78,0.27,0.809759,0.44917,0.949515,8635,903229,399,0.04,3.98,-0.18,0.770985,0.527981,0.879195
13990,1028,1,0,1.35,-0.35,0.804539,0.452438,0.949515,8810,979383,368,0.03,2.61,-0.75,0.776917,0.558461,0.879195
14135,2569,2,0,0.02,0.21,0.805035,0.451699,0.94937,8850,993049,582,0,-0.03,-0.27,0.777008,0.558262,0.890614
14110,647,0,0,0.98,0.26,0.805075,0.456132,0.956258,8910,491194,122,0.44,1.29,-0.88,0.774687,0.554545,0.907933
14200,1578,1,0,0.04,0.05,0.811263,0.463937,0.97029,9020,1025496,485,0.5,1.18,-0.82,0.78098,0.540116,0.918907
14065,1099,1,0,0.38,0.31,0.804239,0.432093,0.97029,9100,673375,169,1.42,-0.01,0.07,0.78516,0.538484,0.918907
14140,1575,1,0,-0.13,-0.52,0.80289,0.454535,0.974418,9075,1075000,644,45.55,0.49,-0.69,0.785398,0.547825,0.917496
14130,1489,1,0,0.09,-0.08,0.801102,0.450965,0.974418,9070,1146547,697,4.09,0.22,-0.97,0.783788,0.552638,0.917496
14120,670,0,0,-0.43,0.28,0.799689,0.451021,0.974418,9155,763090,457,1.85,0.08,-0.12,0.786112,0.545202,0.917496
14155,558,0,0,0.04,0.17,0.799746,0.457083,0.974365,9015,1199624,629,0.92,-2.07,0.43,0.788268,0.578223,0.901861
14400,193,0,0,0.75,-0.33,0.799338,0.458096,0.984979,8900,561903,146,21.82,-0.37,-0.48,0.784225,0.587759,0.903499
14370,22338,13,0,1.35,0.04,0.802494,0.45171,0.984979,8945,386208,71,0,-0.62,0.64,0.786571,0.585701,0.903499
14405,2850,3,0,0.24,-0.4,0.801652,0.457101,0.984979,9070,454831,94,0.09,2.82,-0.75,0.789855,0.542212,0.903499
14315,581,0,0,0.25,-0.41,0.801842,0.457101,0.982745,9115,874611,396,16.34,0.23,-0.49,0.788903,0.542212,0.920692
14380,979,1,0,-0.8,-0.23,0.797758,0.45328,0.973795,9110,522846,127,0.14,-0.23,-0.32,0.794291,0.575386,0.904855
14450,808,0,0,0.48,-0.25,0.798137,0.44889,0.973795,9145,718174,157,11.58,0.94,-0.86,0.793109,0.581946,0.904855
14395,363,0,0,0.14,0.09,0.799084,0.444876,0.971527,9055,685331,183,3.81,-1.98,0.15,0.791815,0.603478,0.907916
14350,126,0,0,0.14,-0.43,0.798369,0.453975,0.974052,9040,893971,298,0,-0.09,0.07,0.791219,0.609293,0.915407
14475,2554,2,0,-0.23,-0.52,0.799185,0.453975,0.965614,9030,658996,228,0,0.85,-0.88,0.792532,0.609293,0.90265
14540,167,0,0,0.66,-0.3,0.795102,0.453975,0.971797,8990,626787,200,0,-1.4,0.07,0.795349,0.609293,0.900522
14425,149,0,0,-0.29,0.44,0.796657,0.46082,0.974927,8870,682141,167,4,-1.37,0.11,0.810964,0.643521,0.896473
14490,363,0,1,-0.01,-0.35,0.773531,0.393911,0.974927,8965,724948,178,0,0.21,0.97,0.812326,0.640631,0.896473
14500,114,0,0,0.04,0.06,0.776615,0.404139,0.977126,8950,573901,144,4.47,0.87,-0.06,0.816402,0.650048,0.897047
14525,249,0,0.67,-0.02,0.14,0.776303,0.405862,0.975818,8955,389510,28,0,-0.16,0.15,0.815482,0.651942,0.897178
14330,1025,0,1.61,0.01,0.31,0.77505,0.405862,0.975551,8985,328501,38,0,0.36,0.13,0.816821,0.651942,0.897153
14095,595,0,0,-1.49,0.46,0.785981,0.405862,0.987384,8515,1964689,995,0,-5.65,0.57,0.840694,0.651942,0.915845
13985,1068,1,0,-1.51,0.32,0.789427,0.405862,0.977804,8400,571350,123,0,-1.24,0.45,0.848066,0.651942,0.898858
13950,306,0,0,-0.94,0.48,0.764142,0.405862,0.894954,8285,525985,88,0,-1.46,0.54,0.830382,0.651942,0.83671
13845,742,0,0,-0.29,0.52,0.764063,0.412211,0.894954,8485,1068105,496,0,3.28,-0.3,0.838546,0.641712,0.83671
13750,528,0,0,-0.7,0.47,0.761286,0.412308,0.890679,8285,598920,108,0,-1.6,-1.07,0.849839,0.641422,0.850658
13825,165,0,0,-0.61,0.39,0.760385,0.425491,0.883177,8315,802425,363,0,-0.56,-0.15,0.85003,0.640671,0.837429
13750,46,0,0,0.6,0.34,0.762338,0.425406,0.882841,8540,400612,70,1.01,2.21,0.33,0.858954,0.638536,0.836988
13880,418,0,0,-0.57,0.37,0.760936,0.406799,0.879401,8525,654804,288,114.16,0.46,-0.3,0.854443,0.630489,0.830245
13910,468,0,0,0.94,0.37,0.759157,0.406799,0.879195,8335,363605,114,91.41,-2.55,0.02,0.858964,0.630489,0.825033
13900,314,0,0,0.22,0.36,0.759541,0.406498,0.88085,8155,641244,210,156.92,-1.06,-1.09,0.858448,0.63017,0.796831
13900,66,0,0,-0.17,0.46,0.758376,0.413794,0.88085,8340,401913,48,111.9,1.38,-0.22,0.86044,0.623763,0.796831
13780,113,0,0,0.07,0.39,0.758157,0.417691,0.88085,8285,346022,33,65.44,-0.63,-0.26,0.859341,0.636236,0.796831
13665,102,0,0,-0.68,0.2,0.762114,0.398156,0.874495,8180,467102,226,73.96,-1.99,0.48,0.863475,0.61762,0.788185
13835,120,0,0,-0.16,-0.48,0.762584,0.398156,0.881254,8180,621905,130,72.03,0.38,0.11,0.861232,0.61762,0.792562
13900,879,0,0,0.41,0.35,0.763094,0.398156,0.891097,8260,688849,78,80.19,1.06,0.03,0.860831,0.61762,0.811331
13710,177,0,0,0.32,0.5,0.768021,0.402833,0.891097,8285,279307,29,48.23,0.77,-0.44,0.863872,0.622871,0.811331
13690,446,0,0,-1.23,0.36,0.773448,0.402833,0.895862,8340,732188,207,84.09,0.5,-0.27,0.853368,0.622871,0.796201
13475,1220,1,0,-0.24,0.45,0.766434,0.398068,0.892149,8230,291209,38,31.26,-0.91,-0.68,0.849922,0.609409,0.808335
13335,147,0,0,-1.72,0.6,0.761896,0.422089,0.892149,8250,513584,49,33.55,-0.06,-0.38,0.850468,0.610947,0.808335
13335,1678,1,0,-0.92,0.48,0.749949,0.383653,0.892149,8190,220684,57,46.59,-0.65,-0.46,0.842678,0.576093,0.808335
13440,116,0,0,-0.01,0.49,0.748718,0.386499,0.891357,8135,324653,40,70.76,-0.83,-0.3,0.841136,0.579352,0.8008
13650,431,0,0,1.83,-0.54,0.748295,0.384287,0.891357,8165,395385,151,68.29,-0.34,0.41,0.84051,0.582253,0.8008
13830,993,1,0,0.64,0.37,0.748118,0.366858,0.891357,8080,227928,79,24.24,-0.65,0.01,0.841334,0.601938,0.8008
13870,417,0,0.01,1.18,0.51,0.751334,0.379831,0.891574,8235,434680,52,57.53,1.21,0.71,0.844961,0.621777,0.800485
13820,245,0,0,0.31,0.48,0.751517,0.380485,0.891574,8460,637979,175,37.48,2.87,0.57,0.855908,0.628376,0.800485
13620,519,0,0,-0.37,0.49,0.751649,0.380485,0.890804,8370,309420,35,39.8,-0.54,0.04,0.856317,0.628376,0.777556
13675,980,0,0,-0.46,-0.5,0.753025,0.380485,0.879936,8335,530162,90,63.16,-0.15,-0.23,0.856586,0.628376,0.776387
13820,102,0,0,0.42,-0.52,0.764222,0.380485,0.914404,8320,323608,18,24.63,-0.66,0.25,0.866456,0.628376,0.798815
13695,829,1,0.01,0.07,0.47,0.767564,0.380485,0.926767,8315,161001,43,28.11,0.11,0.08,0.869669,0.628376,0.801932
13960,2394,0,0,-0.72,0.28,0.765598,0.387541,0.928828,8350,333563,90,61.27,0.22,0.28,0.875472,0.62884,0.810172
14040,492,0,0,1.71,0.51,0.763467,0.41191,0.914596,8425,536133,267,137.2,1.02,0.16,0.860564,0.625829,0.785287
13905,486,0,0,0.58,0.49,0.758947,0.396234,0.914596,8610,531112,307,97,2.46,-0.1,0.869782,0.625852,0.785287
13800,598,0,0,-0.92,0.46,0.76855,0.396234,0.920091,8615,326898,222,101.22,0.13,-0.17,0.870133,0.625852,0.789174
13865,1979,1,0,0.13,-0.43,0.776453,0.425369,0.920091,8630,223617,80,57.96,-0.57,0.58,0.875381,0.637064,0.789174
13655,324,0,0,-0.47,0.52,0.776068,0.412077,0.925187,8445,266065,110,87.68,-1.11,-0.48,0.877614,0.624417,0.772739
13865,1273,0,0,-0.35,-0.66,0.776145,0.44061,0.922836,8475,275492,104,89.23,-0.11,-0.02,0.875617,0.623667,0.782533
13910,325,0,0,1.15,-0.29,0.779642,0.441687,0.923363,8605,327186,230,64.7,1.31,0.2,0.874975,0.624544,0.793895
14105,214,0,0,-0.21,0.25,0.785523,0.441687,0.937153,8550,146538,85,56.57,-0.27,-0.17,0.873761,0.624544,0.78761
14135,1716,1,0,2.22,-0.56,0.786206,0.441357,0.953018,8825,561719,307,121.82,3.4,-0.35,0.871102,0.625412,0.826597
14185,1868,1,0,0.07,-0.42,0.780623,0.441357,0.953966,8850,419402,274,62.78,0.52,-0.58,0.863841,0.625412,0.814329
14230,602,0,0,-0.51,0.44,0.772089,0.434325,0.938855,8785,540861,314,237.19,-0.98,-0.33,0.86317,0.594633,0.811441
14235,1325,0,0,0.31,0.45,0.771233,0.434064,0.939828,8750,266312,79,574.77,-0.52,-0.21,0.860343,0.593051,0.807404
14095,519,0,0,0.19,0.29,0.770294,0.437349,0.943069,8800,125660,64,62.92,0.7,-0.34,0.859744,0.590412,0.809723
14090,324,0,0,-0.9,0.21,0.760171,0.435263,0.916114,8630,263703,123,85.57,-1.45,-0.83,0.860739,0.589909,0.813758
14120,429,0,0,0.07,0.1,0.756159,0.434872,0.916802,8645,186373,119,239.36,-0.29,-0.36,0.855626,0.589486,0.814945
14120,175,0,0,-0.12,0.43,0.755205,0.437509,0.916802,8655,201650,64,46.45,-0.1,-0.15,0.853523,0.59534,0.814945
14200,475,0,0,0.51,-0.08,0.748332,0.427452,0.917875,8615,328212,60,73.52,-0.34,-0.28,0.83948,0.5745,0.817874
14225,359,0,0,0.2,0.28,0.747829,0.43353,0.917875,8700,184818,53,94.25,1.15,-0.44,0.836751,0.602047,0.817874
